,id,platform,keepID,json_name,column_name,path,list_path,subfield_path,var_type,data_type,file_path,duplicate_flag,date_added,final_path
0,manifest:generationDate,Twitter,manifest:generationDate,manifest.js,generationDate,archiveInfo/generationDate,,"[""archiveInfo"", ""generationDate""]",static,string,data/manifest.js,No,pre-trial,data/manifest.js/archiveInfo/generationDate
1,account:accountId,Twitter,account:accountId,account.js,accountId,account/accountId,,"[""account"", ""accountId""]",static,string,data/account.js,No,pre-trial,data/account.js/account/accountId
2,account:createdAt,Twitter,account:createdAt,account.js,createdAt,account/createdAt,,"[""account"", ""createdAt""]",static,string,data/account.js,No,pre-trial,data/account.js/account/createdAt
3,verified:verified,Twitter,verified:verified,verified.js,verified,verified/verified,,"[""verified"", ""verified""]",static,boolean,data/verified.js,No,pre-trial,data/verified.js/verified/verified
4,community-note-rating:noteId,Twitter,community-note-rating:noteId,community-note-rating.js,noteId,communityNoteRating/noteId,,"[""communityNoteRating"", ""noteId""]",static,string,data/community-note-rating.js,No,pre-trial,data/community-note-rating.js/communityNoteRating/noteId
5,community-note-rating:helpfulnessLevel,Twitter,community-note-rating:helpfulnessLevel,community-note-rating.js,helpfulnessLevel,communityNoteRating/helpfulnessLevel,,"[""communityNoteRating"", ""helpfulnessLevel""]",static,string,data/community-note-rating.js,No,pre-trial,data/community-note-rating.js/communityNoteRating/helpfulnessLevel
6,community-note-rating:createdAt,Twitter,community-note-rating:createdAt,community-note-rating.js,createdAt,communityNoteRating/createdAt,,"[""communityNoteRating"", ""createdAt""]",static,string,data/community-note-rating.js,No,pre-trial,data/community-note-rating.js/communityNoteRating/createdAt
7,community-note-rating:userId,Twitter,community-note-rating:userId,community-note-rating.js,userId,communityNoteRating/userId,,"[""communityNoteRating"", ""userId""]",static,string,data/community-note-rating.js,No,pre-trial,data/community-note-rating.js/communityNoteRating/userId
8,community-note-rating:helpfulTags,Twitter,community-note-rating:helpfulTags,community-note-rating.js,helpfulTags,communityNoteRating/helpfulTags,,"[""communityNoteRating"", ""helpfulTags""]",static,string,data/community-note-rating.js,No,pre-trial,data/community-note-rating.js/communityNoteRating/helpfulTags
9,follower:accountId,Twitter,follower:accountId,follower.js,accountId,follower/accountId,,"[""follower"", ""accountId""]",static,string,data/follower.js,No,pre-trial,data/follower.js/follower/accountId
10,follower:userLink,Twitter,follower:userLink,follower.js,userLink,follower/userLink,,"[""follower"", ""userLink""]",static,string,data/follower.js,No,pre-trial,data/follower.js/follower/userLink
11,following:accountId,Twitter,following:accountId,following.js,accountId,following/accountId,,"[""following"", ""accountId""]",static,string,data/following.js,No,pre-trial,data/following.js/following/accountId
12,following:userLink,Twitter,following:userLink,following.js,userLink,following/userLink,,"[""following"", ""userLink""]",static,string,data/following.js,No,pre-trial,data/following.js/following/userLink
13,like:tweetId,Twitter,like:tweetId,like.js,tweetId,like/tweetId,,"[""like"", ""tweetId""]",static,string,data/like.js,No,pre-trial,data/like.js/like/tweetId
14,like:fullText,Twitter,like:fullText,like.js,fullText,like/fullText,,"[""like"", ""fullText""]",static,string,data/like.js,No,pre-trial,data/like.js/like/fullText
15,like:expandedUrl,Twitter,like:expandedUrl,like.js,expandedUrl,like/expandedUrl,,"[""like"", ""expandedUrl""]",static,string,data/like.js,No,pre-trial,data/like.js/like/expandedUrl
16,tweet-headers:user_id,Twitter,tweet-headers:user_id,tweet-headers.js,user_id,tweet/user_id,,"[""tweet"", ""user_id""]",static,string,data/tweet-headers.js,No,pre-trial,data/tweet-headers.js/tweet/user_id
17,tweets:retweeted,Twitter,tweets:retweeted,tweets.js,retweeted,tweet/retweeted,,"[""tweet"", ""retweeted""]",static,boolean,data/tweets.js,No,pre-trial,data/tweets.js/tweet/retweeted
18,tweets:source,Twitter,tweets:source,tweets.js,source,tweet/source,,"[""tweet"", ""source""]",static,string,data/tweets.js,No,pre-trial,data/tweets.js/tweet/source
19,tweets:display_text_range,Twitter,tweets:display_text_range,tweets.js,display_text_range,tweet/display_text_range,,"[""tweet"", ""display_text_range""]",static,string,data/tweets.js,No,pre-trial,data/tweets.js/tweet/display_text_range
20,tweets:favorite_count,Twitter,tweets:favorite_count,tweets.js,favorite_count,tweet/favorite_count,,"[""tweet"", ""favorite_count""]",static,string,data/tweets.js,No,pre-trial,data/tweets.js/tweet/favorite_count
21,tweets:tweet:id_str,Twitter,tweets:tweet:id_str,tweets.js,id_str,tweet/id_str,,"[""tweet"", ""id_str""]",static,string,data/tweets.js,No,pre-trial,data/tweets.js/tweet/id_str
22,tweets:truncated,Twitter,tweets:truncated,tweets.js,truncated,tweet/truncated,,"[""tweet"", ""truncated""]",static,boolean,data/tweets.js,No,pre-trial,data/tweets.js/tweet/truncated
23,tweets:retweet_count,Twitter,tweets:retweet_count,tweets.js,retweet_count,tweet/retweet_count,,"[""tweet"", ""retweet_count""]",static,string,data/tweets.js,No,pre-trial,data/tweets.js/tweet/retweet_count
24,tweets:tweet:id,Twitter,tweets:tweet:id,tweets.js,id,tweet/id,,"[""tweet"", ""id""]",static,string,data/tweets.js,No,pre-trial,data/tweets.js/tweet/id
25,tweets:possibly_sensitive,Twitter,tweets:possibly_sensitive,tweets.js,possibly_sensitive,tweet/possibly_sensitive,,"[""tweet"", ""possibly_sensitive""]",static,boolean,data/tweets.js,No,pre-trial,data/tweets.js/tweet/possibly_sensitive
26,tweets:created_at,Twitter,tweets:created_at,tweets.js,created_at,tweet/created_at,,"[""tweet"", ""created_at""]",static,string,data/tweets.js,No,pre-trial,data/tweets.js/tweet/created_at
27,tweets:favorited,Twitter,tweets:favorited,tweets.js,favorited,tweet/favorited,,"[""tweet"", ""favorited""]",static,boolean,data/tweets.js,No,pre-trial,data/tweets.js/tweet/favorited
28,tweets:full_text,Twitter,tweets:full_text,tweets.js,full_text,tweet/full_text,,"[""tweet"", ""full_text""]",static,string,data/tweets.js,No,pre-trial,data/tweets.js/tweet/full_text
29,tweets:lang,Twitter,tweets:lang,tweets.js,lang,tweet/lang,,"[""tweet"", ""lang""]",static,string,data/tweets.js,No,pre-trial,data/tweets.js/tweet/lang
30,tweets:in_reply_to_status_id_str,Twitter,tweets:in_reply_to_status_id_str,tweets.js,in_reply_to_status_id_str,tweet/in_reply_to_status_id_str,,"[""tweet"", ""in_reply_to_status_id_str""]",static,string,data/tweets.js,No,pre-trial,data/tweets.js/tweet/in_reply_to_status_id_str
31,tweets:in_reply_to_user_id,Twitter,tweets:in_reply_to_user_id,tweets.js,in_reply_to_user_id,tweet/in_reply_to_user_id,,"[""tweet"", ""in_reply_to_user_id""]",static,string,data/tweets.js,No,pre-trial,data/tweets.js/tweet/in_reply_to_user_id
32,tweets:in_reply_to_status_id,Twitter,tweets:in_reply_to_status_id,tweets.js,in_reply_to_status_id,tweet/in_reply_to_status_id,,"[""tweet"", ""in_reply_to_status_id""]",static,string,data/tweets.js,No,pre-trial,data/tweets.js/tweet/in_reply_to_status_id
33,tweets:in_reply_to_screen_name,Twitter,tweets:in_reply_to_screen_name,tweets.js,in_reply_to_screen_name,tweet/in_reply_to_screen_name,,"[""tweet"", ""in_reply_to_screen_name""]",static,string,data/tweets.js,No,pre-trial,data/tweets.js/tweet/in_reply_to_screen_name
34,tweets:in_reply_to_user_id_str,Twitter,tweets:in_reply_to_user_id_str,tweets.js,in_reply_to_user_id_str,tweet/in_reply_to_user_id_str,,"[""tweet"", ""in_reply_to_user_id_str""]",static,string,data/tweets.js,No,pre-trial,data/tweets.js/tweet/in_reply_to_user_id_str
35,personalization:shows,Twitter,personalization:shows,personalization.js,shows,p13nData/interests/shows,,"[""p13nData"", ""interests"", ""shows""]",static,string,data/personalization.js,Yes,pre-trial,data/personalization.js/p13nData/interests/shows
36,personalization:shows,Twitter,personalization:shows,personalization.js,shows,p13nData/interests/shows,,"[""p13nData"", ""interests"", ""shows""]",static,array,data/personalization.js,Yes,pre-trial,data/personalization.js/p13nData/interests/shows
37,personalization:shows,Twitter,personalization:shows,personalization.js,shows,p13nData/interests/shows,,"[""p13nData"", ""interests"", ""shows""]",static,string,data/personalization.js,Yes,pre-trial,data/personalization.js/p13nData/interests/shows
38,personalization:shows,Twitter,personalization:shows,personalization.js,shows,p13nData/interests/shows,,"[""p13nData"", ""interests"", ""shows""]",static,array,data/personalization.js,Yes,pre-trial,data/personalization.js/p13nData/interests/shows
39,personalization:age,Twitter,personalization:age,personalization.js,age,p13nData/inferredAgeInfo/age,,"[""p13nData"", ""inferredAgeInfo"", ""age""]",static,string,data/personalization.js,Yes,pre-trial,data/personalization.js/p13nData/inferredAgeInfo/age
40,personalization:age,Twitter,personalization:age,personalization.js,age,p13nData/inferredAgeInfo/age,,"[""p13nData"", ""inferredAgeInfo"", ""age""]",static,array,data/personalization.js,Yes,pre-trial,data/personalization.js/p13nData/inferredAgeInfo/age
41,personalization:age,Twitter,personalization:age,personalization.js,age,p13nData/inferredAgeInfo/age,,"[""p13nData"", ""inferredAgeInfo"", ""age""]",static,string,data/personalization.js,Yes,pre-trial,data/personalization.js/p13nData/inferredAgeInfo/age
42,personalization:age,Twitter,personalization:age,personalization.js,age,p13nData/inferredAgeInfo/age,,"[""p13nData"", ""inferredAgeInfo"", ""age""]",static,array,data/personalization.js,Yes,pre-trial,data/personalization.js/p13nData/inferredAgeInfo/age
43,personalization:birthDate,Twitter,personalization:birthDate,personalization.js,birthDate,p13nData/inferredAgeInfo/birthDate,,"[""p13nData"", ""inferredAgeInfo"", ""birthDate""]",static,string,data/personalization.js,No,pre-trial,data/personalization.js/p13nData/inferredAgeInfo/birthDate
44,personalization:gender,Twitter,personalization:gender,personalization.js,gender,p13nData/demographics/genderInfo/gender,,"[""p13nData"", ""demographics"", ""genderInfo"", ""gender""]",static,string,data/personalization.js,No,pre-trial,data/personalization.js/p13nData/demographics/genderInfo/gender
45,personalization:lookalikeAdvertisers,Twitter,personalization:lookalikeAdvertisers,personalization.js,lookalikeAdvertisers,p13nData/interests/audienceAndAdvertisers/lookalikeAdvertisers,,"[""p13nData"", ""interests"", ""audienceAndAdvertisers"", ""lookalikeAdvertisers""]",static,string,data/personalization.js,Yes,pre-trial,data/personalization.js/p13nData/interests/audienceAndAdvertisers/lookalikeAdvertisers
46,personalization:lookalikeAdvertisers,Twitter,personalization:lookalikeAdvertisers,personalization.js,lookalikeAdvertisers,p13nData/interests/audienceAndAdvertisers/lookalikeAdvertisers,,"[""p13nData"", ""interests"", ""audienceAndAdvertisers"", ""lookalikeAdvertisers""]",static,array,data/personalization.js,Yes,pre-trial,data/personalization.js/p13nData/interests/audienceAndAdvertisers/lookalikeAdvertisers
47,personalization:lookalikeAdvertisers,Twitter,personalization:lookalikeAdvertisers,personalization.js,lookalikeAdvertisers,p13nData/interests/audienceAndAdvertisers/lookalikeAdvertisers,,"[""p13nData"", ""interests"", ""audienceAndAdvertisers"", ""lookalikeAdvertisers""]",static,string,data/personalization.js,Yes,pre-trial,data/personalization.js/p13nData/interests/audienceAndAdvertisers/lookalikeAdvertisers
48,personalization:lookalikeAdvertisers,Twitter,personalization:lookalikeAdvertisers,personalization.js,lookalikeAdvertisers,p13nData/interests/audienceAndAdvertisers/lookalikeAdvertisers,,"[""p13nData"", ""interests"", ""audienceAndAdvertisers"", ""lookalikeAdvertisers""]",static,array,data/personalization.js,Yes,pre-trial,data/personalization.js/p13nData/interests/audienceAndAdvertisers/lookalikeAdvertisers
49,personalization:advertisers,Twitter,personalization:advertisers,personalization.js,advertisers,p13nData/interests/audienceAndAdvertisers/advertisers,,"[""p13nData"", ""interests"", ""audienceAndAdvertisers"", ""advertisers""]",static,array,data/personalization.js,Yes,pre-trial,data/personalization.js/p13nData/interests/audienceAndAdvertisers/advertisers
50,personalization:advertisers,Twitter,personalization:advertisers,personalization.js,advertisers,p13nData/interests/audienceAndAdvertisers/advertisers,,"[""p13nData"", ""interests"", ""audienceAndAdvertisers"", ""advertisers""]",static,string,data/personalization.js,Yes,pre-trial,data/personalization.js/p13nData/interests/audienceAndAdvertisers/advertisers
51,personalization:advertisers,Twitter,personalization:advertisers,personalization.js,advertisers,p13nData/interests/audienceAndAdvertisers/advertisers,,"[""p13nData"", ""interests"", ""audienceAndAdvertisers"", ""advertisers""]",static,array,data/personalization.js,Yes,pre-trial,data/personalization.js/p13nData/interests/audienceAndAdvertisers/advertisers
52,personalization:advertisers,Twitter,personalization:advertisers,personalization.js,advertisers,p13nData/interests/audienceAndAdvertisers/advertisers,,"[""p13nData"", ""interests"", ""audienceAndAdvertisers"", ""advertisers""]",static,string,data/personalization.js,Yes,pre-trial,data/personalization.js/p13nData/interests/audienceAndAdvertisers/advertisers
53,personalization:numAudiences,Twitter,personalization:numAudiences,personalization.js,numAudiences,p13nData/interests/audienceAndAdvertisers/numAudiences,,"[""p13nData"", ""interests"", ""audienceAndAdvertisers"", ""numAudiences""]",static,string,data/personalization.js,No,pre-trial,data/personalization.js/p13nData/interests/audienceAndAdvertisers/numAudiences
54,tweets:editTweetIds,Twitter,tweets:editTweetIds,tweets.js,editTweetIds,tweet/edit_info/initial/editTweetIds,,"[""tweet"", ""edit_info"", ""initial"", ""editTweetIds""]",static,string,data/tweets.js,No,pre-trial,data/tweets.js/tweet/edit_info/initial/editTweetIds
55,tweets:editableUntil,Twitter,tweets:editableUntil,tweets.js,editableUntil,tweet/edit_info/initial/editableUntil,,"[""tweet"", ""edit_info"", ""initial"", ""editableUntil""]",static,string,data/tweets.js,No,pre-trial,data/tweets.js/tweet/edit_info/initial/editableUntil
56,tweets:editsRemaining,Twitter,tweets:editsRemaining,tweets.js,editsRemaining,tweet/edit_info/initial/editsRemaining,,"[""tweet"", ""edit_info"", ""initial"", ""editsRemaining""]",static,string,data/tweets.js,No,pre-trial,data/tweets.js/tweet/edit_info/initial/editsRemaining
57,tweets:isEditEligible,Twitter,tweets:isEditEligible,tweets.js,isEditEligible,tweet/edit_info/initial/isEditEligible,,"[""tweet"", ""edit_info"", ""initial"", ""isEditEligible""]",static,boolean,data/tweets.js,No,pre-trial,data/tweets.js/tweet/edit_info/initial/isEditEligible
58,personalization:language,Twitter,personalization:language,personalization.js,language,p13nData/demographics/languages/language,"[""p13nData"", ""demographics"", ""languages""]","[""language""]",list,string,data/personalization.js,No,pre-trial,data/personalization.js/p13nData/demographics/languages/language
59,personalization:languages:isDisabled,Twitter,personalization:languages:isDisabled,personalization.js,isDisabled,p13nData/demographics/languages/isDisabled,"[""p13nData"", ""demographics"", ""languages""]","[""isDisabled""]",list,boolean,data/personalization.js,No,pre-trial,data/personalization.js/p13nData/demographics/languages/isDisabled
60,personalization:name,Twitter,personalization:name,personalization.js,name,p13nData/interests/interests/name,"[""p13nData"", ""interests"", ""interests""]","[""name""]",list,string,data/personalization.js,No,pre-trial,data/personalization.js/p13nData/interests/interests/name
61,personalization:interests:isDisabled,Twitter,personalization:interests:isDisabled,personalization.js,isDisabled,p13nData/interests/interests/isDisabled,"[""p13nData"", ""interests"", ""interests""]","[""isDisabled""]",list,boolean,data/personalization.js,No,pre-trial,data/personalization.js/p13nData/interests/interests/isDisabled
62,tweets:urls:url,Twitter,tweets:urls:url,tweets.js,url,tweet/entities/urls/url,"[""tweet"", ""entities"", ""urls""]","[""url""]",list,string,data/tweets.js,No,pre-trial,data/tweets.js/tweet/entities/urls/url
63,tweets:urls:expanded_url,Twitter,tweets:urls:expanded_url,tweets.js,expanded_url,tweet/entities/urls/expanded_url,"[""tweet"", ""entities"", ""urls""]","[""expanded_url""]",list,string,data/tweets.js,No,pre-trial,data/tweets.js/tweet/entities/urls/expanded_url
64,tweets:urls:display_url,Twitter,tweets:urls:display_url,tweets.js,display_url,tweet/entities/urls/display_url,"[""tweet"", ""entities"", ""urls""]","[""display_url""]",list,string,data/tweets.js,No,pre-trial,data/tweets.js/tweet/entities/urls/display_url
65,tweets:urls:indices,Twitter,tweets:urls:indices,tweets.js,indices,tweet/entities/urls/indices,"[""tweet"", ""entities"", ""urls""]","[""indices""]",list,string,data/tweets.js,No,pre-trial,data/tweets.js/tweet/entities/urls/indices
66,tweets:name,Twitter,tweets:name,tweets.js,name,tweet/entities/user_mentions/name,"[""tweet"", ""entities"", ""user_mentions""]","[""name""]",list,string,data/tweets.js,No,pre-trial,data/tweets.js/tweet/entities/user_mentions/name
67,tweets:screen_name,Twitter,tweets:screen_name,tweets.js,screen_name,tweet/entities/user_mentions/screen_name,"[""tweet"", ""entities"", ""user_mentions""]","[""screen_name""]",list,string,data/tweets.js,No,pre-trial,data/tweets.js/tweet/entities/user_mentions/screen_name
68,tweets:user_mentions:indices,Twitter,tweets:user_mentions:indices,tweets.js,indices,tweet/entities/user_mentions/indices,"[""tweet"", ""entities"", ""user_mentions""]","[""indices""]",list,string,data/tweets.js,No,pre-trial,data/tweets.js/tweet/entities/user_mentions/indices
69,tweets:user_mentions:id_str,Twitter,tweets:user_mentions:id_str,tweets.js,id_str,tweet/entities/user_mentions/id_str,"[""tweet"", ""entities"", ""user_mentions""]","[""id_str""]",list,string,data/tweets.js,No,pre-trial,data/tweets.js/tweet/entities/user_mentions/id_str
70,tweets:user_mentions:id,Twitter,tweets:user_mentions:id,tweets.js,id,tweet/entities/user_mentions/id,"[""tweet"", ""entities"", ""user_mentions""]","[""id""]",list,string,data/tweets.js,No,pre-trial,data/tweets.js/tweet/entities/user_mentions/id
71,tweets:text,Twitter,tweets:text,tweets.js,text,tweet/entities/hashtags/text,"[""tweet"", ""entities"", ""hashtags""]","[""text""]",list,string,data/tweets.js,No,pre-trial,data/tweets.js/tweet/entities/hashtags/text
72,tweets:hashtags:indices,Twitter,tweets:hashtags:indices,tweets.js,indices,tweet/entities/hashtags/indices,"[""tweet"", ""entities"", ""hashtags""]","[""indices""]",list,string,data/tweets.js,No,pre-trial,data/tweets.js/tweet/entities/hashtags/indices
73,tweets:entities:media:media_url_https,Twitter,tweets:entities:media:media_url_https,tweets.js,media_url_https,tweet/entities/media/media_url_https,"[""tweet"", ""entities"", ""media""]","[""media_url_https""]",list,string,data/tweets.js,No,pre-trial,data/tweets.js/tweet/entities/media/media_url_https
74,tweets:entities:media:source_status_id_str,Twitter,tweets:entities:media:source_status_id_str,tweets.js,source_status_id_str,tweet/entities/media/source_status_id_str,"[""tweet"", ""entities"", ""media""]","[""source_status_id_str""]",list,string,data/tweets.js,No,pre-trial,data/tweets.js/tweet/entities/media/source_status_id_str
75,ad-engagements:displayLocation,Twitter,ad-engagements:displayLocation,ad-engagements.js,displayLocation,ad/adsUserData/adEngagements/engagements/impressionAttributes/displayLocation,"[""ad"", ""adsUserData"", ""adEngagements"", ""engagements""]","[""impressionAttributes"", ""displayLocation""]",list,string,data/ad-engagements.js,No,pre-trial,data/ad-engagements.js/ad/adsUserData/adEngagements/engagements/impressionAttributes/displayLocation
76,ad-engagements:impressionTime,Twitter,ad-engagements:impressionTime,ad-engagements.js,impressionTime,ad/adsUserData/adEngagements/engagements/impressionAttributes/impressionTime,"[""ad"", ""adsUserData"", ""adEngagements"", ""engagements""]","[""impressionAttributes"", ""impressionTime""]",list,string,data/ad-engagements.js,No,pre-trial,data/ad-engagements.js/ad/adsUserData/adEngagements/engagements/impressionAttributes/impressionTime
77,ad-engagements:engagementTime,Twitter,ad-engagements:engagementTime,ad-engagements.js,engagementTime,ad/adsUserData/adEngagements/engagements/engagementAttributes/engagementTime,"[""ad"", ""adsUserData"", ""adEngagements"", ""engagements"", ""engagementAttributes""]","[""engagementTime""]",list,string,data/ad-engagements.js,No,pre-trial,data/ad-engagements.js/ad/adsUserData/adEngagements/engagements/engagementAttributes/engagementTime
78,ad-engagements:engagementType,Twitter,ad-engagements:engagementType,ad-engagements.js,engagementType,ad/adsUserData/adEngagements/engagements/engagementAttributes/engagementType,"[""ad"", ""adsUserData"", ""adEngagements"", ""engagements"", ""engagementAttributes""]","[""engagementType""]",list,string,data/ad-engagements.js,No,pre-trial,data/ad-engagements.js/ad/adsUserData/adEngagements/engagements/engagementAttributes/engagementType
79,ad-engagements:tweetId,Twitter,ad-engagements:tweetId,ad-engagements.js,tweetId,ad/adsUserData/adEngagements/engagements/impressionAttributes/promotedTweetInfo/tweetId,"[""ad"", ""adsUserData"", ""adEngagements"", ""engagements""]","[""impressionAttributes"", ""promotedTweetInfo"", ""tweetId""]",list,string,data/ad-engagements.js,No,pre-trial,data/ad-engagements.js/ad/adsUserData/adEngagements/engagements/impressionAttributes/promotedTweetInfo/tweetId
80,ad-engagements:tweetText,Twitter,ad-engagements:tweetText,ad-engagements.js,tweetText,ad/adsUserData/adEngagements/engagements/impressionAttributes/promotedTweetInfo/tweetText,"[""ad"", ""adsUserData"", ""adEngagements"", ""engagements""]","[""impressionAttributes"", ""promotedTweetInfo"", ""tweetText""]",list,string,data/ad-engagements.js,No,pre-trial,data/ad-engagements.js/ad/adsUserData/adEngagements/engagements/impressionAttributes/promotedTweetInfo/tweetText
81,ad-engagements:urls,Twitter,ad-engagements:urls,ad-engagements.js,urls,ad/adsUserData/adEngagements/engagements/impressionAttributes/promotedTweetInfo/urls,"[""ad"", ""adsUserData"", ""adEngagements"", ""engagements""]","[""impressionAttributes"", ""promotedTweetInfo"", ""urls""]",list,array,data/ad-engagements.js,Yes,pre-trial,data/ad-engagements.js/ad/adsUserData/adEngagements/engagements/impressionAttributes/promotedTweetInfo/urls
82,ad-engagements:urls,Twitter,ad-engagements:urls,ad-engagements.js,urls,ad/adsUserData/adEngagements/engagements/impressionAttributes/promotedTweetInfo/urls,"[""ad"", ""adsUserData"", ""adEngagements"", ""engagements""]","[""impressionAttributes"", ""promotedTweetInfo"", ""urls""]",list,string,data/ad-engagements.js,Yes,pre-trial,data/ad-engagements.js/ad/adsUserData/adEngagements/engagements/impressionAttributes/promotedTweetInfo/urls
83,ad-engagements:urls,Twitter,ad-engagements:urls,ad-engagements.js,urls,ad/adsUserData/adEngagements/engagements/impressionAttributes/promotedTweetInfo/urls,"[""ad"", ""adsUserData"", ""adEngagements"", ""engagements""]","[""impressionAttributes"", ""promotedTweetInfo"", ""urls""]",list,array,data/ad-engagements.js,Yes,pre-trial,data/ad-engagements.js/ad/adsUserData/adEngagements/engagements/impressionAttributes/promotedTweetInfo/urls
84,ad-engagements:urls,Twitter,ad-engagements:urls,ad-engagements.js,urls,ad/adsUserData/adEngagements/engagements/impressionAttributes/promotedTweetInfo/urls,"[""ad"", ""adsUserData"", ""adEngagements"", ""engagements""]","[""impressionAttributes"", ""promotedTweetInfo"", ""urls""]",list,string,data/ad-engagements.js,Yes,pre-trial,data/ad-engagements.js/ad/adsUserData/adEngagements/engagements/impressionAttributes/promotedTweetInfo/urls
85,ad-engagements:mediaUrls,Twitter,ad-engagements:mediaUrls,ad-engagements.js,mediaUrls,ad/adsUserData/adEngagements/engagements/impressionAttributes/promotedTweetInfo/mediaUrls,"[""ad"", ""adsUserData"", ""adEngagements"", ""engagements""]","[""impressionAttributes"", ""promotedTweetInfo"", ""mediaUrls""]",list,string,data/ad-engagements.js,Yes,pre-trial,data/ad-engagements.js/ad/adsUserData/adEngagements/engagements/impressionAttributes/promotedTweetInfo/mediaUrls
86,ad-engagements:mediaUrls,Twitter,ad-engagements:mediaUrls,ad-engagements.js,mediaUrls,ad/adsUserData/adEngagements/engagements/impressionAttributes/promotedTweetInfo/mediaUrls,"[""ad"", ""adsUserData"", ""adEngagements"", ""engagements""]","[""impressionAttributes"", ""promotedTweetInfo"", ""mediaUrls""]",list,array,data/ad-engagements.js,Yes,pre-trial,data/ad-engagements.js/ad/adsUserData/adEngagements/engagements/impressionAttributes/promotedTweetInfo/mediaUrls
87,ad-engagements:mediaUrls,Twitter,ad-engagements:mediaUrls,ad-engagements.js,mediaUrls,ad/adsUserData/adEngagements/engagements/impressionAttributes/promotedTweetInfo/mediaUrls,"[""ad"", ""adsUserData"", ""adEngagements"", ""engagements""]","[""impressionAttributes"", ""promotedTweetInfo"", ""mediaUrls""]",list,string,data/ad-engagements.js,Yes,pre-trial,data/ad-engagements.js/ad/adsUserData/adEngagements/engagements/impressionAttributes/promotedTweetInfo/mediaUrls
88,ad-engagements:mediaUrls,Twitter,ad-engagements:mediaUrls,ad-engagements.js,mediaUrls,ad/adsUserData/adEngagements/engagements/impressionAttributes/promotedTweetInfo/mediaUrls,"[""ad"", ""adsUserData"", ""adEngagements"", ""engagements""]","[""impressionAttributes"", ""promotedTweetInfo"", ""mediaUrls""]",list,array,data/ad-engagements.js,Yes,pre-trial,data/ad-engagements.js/ad/adsUserData/adEngagements/engagements/impressionAttributes/promotedTweetInfo/mediaUrls
89,ad-engagements:advertiserName,Twitter,ad-engagements:advertiserName,ad-engagements.js,advertiserName,ad/adsUserData/adEngagements/engagements/impressionAttributes/advertiserInfo/advertiserName,"[""ad"", ""adsUserData"", ""adEngagements"", ""engagements""]","[""impressionAttributes"", ""advertiserInfo"", ""advertiserName""]",list,string,data/ad-engagements.js,No,pre-trial,data/ad-engagements.js/ad/adsUserData/adEngagements/engagements/impressionAttributes/advertiserInfo/advertiserName
90,ad-engagements:advertiserInfo:screenName,Twitter,ad-engagements:advertiserInfo:screenName,ad-engagements.js,screenName,ad/adsUserData/adEngagements/engagements/impressionAttributes/advertiserInfo/screenName,"[""ad"", ""adsUserData"", ""adEngagements"", ""engagements""]","[""impressionAttributes"", ""advertiserInfo"", ""screenName""]",list,string,data/ad-engagements.js,No,pre-trial,data/ad-engagements.js/ad/adsUserData/adEngagements/engagements/impressionAttributes/advertiserInfo/screenName
91,ad-engagements:targetingType,Twitter,ad-engagements:targetingType,ad-engagements.js,targetingType,ad/adsUserData/adEngagements/engagements/impressionAttributes/matchedTargetingCriteria/targetingType,"[""ad"", ""adsUserData"", ""adEngagements"", ""engagements"", ""impressionAttributes"", ""matchedTargetingCriteria""]","[""targetingType""]",list,string,data/ad-engagements.js,No,pre-trial,data/ad-engagements.js/ad/adsUserData/adEngagements/engagements/impressionAttributes/matchedTargetingCriteria/targetingType
92,ad-engagements:targetingValue,Twitter,ad-engagements:targetingValue,ad-engagements.js,targetingValue,ad/adsUserData/adEngagements/engagements/impressionAttributes/matchedTargetingCriteria/targetingValue,"[""ad"", ""adsUserData"", ""adEngagements"", ""engagements"", ""impressionAttributes"", ""matchedTargetingCriteria""]","[""targetingValue""]",list,string,data/ad-engagements.js,No,pre-trial,data/ad-engagements.js/ad/adsUserData/adEngagements/engagements/impressionAttributes/matchedTargetingCriteria/targetingValue
93,ad-engagements:trendId,Twitter,ad-engagements:trendId,ad-engagements.js,trendId,ad/adsUserData/adEngagements/engagements/impressionAttributes/promotedTrendInfo/trendId,"[""ad"", ""adsUserData"", ""adEngagements"", ""engagements""]","[""impressionAttributes"", ""promotedTrendInfo"", ""trendId""]",list,string,data/ad-engagements.js,No,pre-trial,data/ad-engagements.js/ad/adsUserData/adEngagements/engagements/impressionAttributes/promotedTrendInfo/trendId
94,ad-engagements:name,Twitter,ad-engagements:name,ad-engagements.js,name,ad/adsUserData/adEngagements/engagements/impressionAttributes/promotedTrendInfo/name,"[""ad"", ""adsUserData"", ""adEngagements"", ""engagements""]","[""impressionAttributes"", ""promotedTrendInfo"", ""name""]",list,string,data/ad-engagements.js,No,pre-trial,data/ad-engagements.js/ad/adsUserData/adEngagements/engagements/impressionAttributes/promotedTrendInfo/name
95,ad-engagements:description,Twitter,ad-engagements:description,ad-engagements.js,description,ad/adsUserData/adEngagements/engagements/impressionAttributes/promotedTrendInfo/description,"[""ad"", ""adsUserData"", ""adEngagements"", ""engagements""]","[""impressionAttributes"", ""promotedTrendInfo"", ""description""]",list,string,data/ad-engagements.js,No,pre-trial,data/ad-engagements.js/ad/adsUserData/adEngagements/engagements/impressionAttributes/promotedTrendInfo/description
